uploadID uploadRA uploadDEC uploadSearchID objID survey specObjID distance_arcmin fov_radius IAUName ra dec band nuv_exptime fuv_exptime fuv_mag_1 fuv_magerr nuv_mag nuv_magerr fuv_flux fuv_fluxerr nuv_flux nuv_fluxerr e_bv spectra fuv_fwhm_world nuv_fwhm_world ra_cent dec_cent minObsDate meanObsDate maxObsDate minObsMJD meanObsMJD maxObsMJD tilename tilenum_1 img subvis photoextractid nuv_flux_auto nuv_flux_aper_7 nuv_artifact fuv_flux_auto fuv_flux_aper_7 fuv_artifact X_IMAGE Y_IMAGE FLUX_AUTO FLUXERR_AUTO FLUX_APER A_IMAGE B_IMAGE THETA_IMAGE FWHM_IMAGE nuv_sex gl_sex gb_sex ra_sex dec_sex nuv_galex fuv_mag_2 ra_galex dec_galex gl_galex gb_galex tilenum_2
220 113.6608283280037 -5.886578199062063 220 6381752640875795401 AIS 0 0.0 0.40870097279548645 "GALEX J073438.6-055311" 113.6608283280037 -5.886578199062063 1 180.0 0.0 -999.0 -999.0 17.9708462 0.0420136973 -999.0 -999.0 235.3212 9.103787 0.187444791 false -99.0 0.00151761307 113.31195 -6.10255 2011-12-28 2012-01-12 2012-01-28 55923.12498842592 55938.791655092595 55954.474282407406 AIS_308 50308 1 92 6381752640874741760 6.976883411407471 7.028017044067383 17 -99.0 -99.0 -999 2729.3701171875 40989.3984375 11.1872 0.353502 2.79613 1.39103 1.02064 -59.0254 7.118500232696533 17.458200454711914 223.15910047 6.84249194806 113.660907191 -5.8870186495 17.97084617614746 -999.0 113.6608283280037 -5.886578199062063 223.1587371826172 6.842758655548096 50308
222 111.2429702525134 -8.262480144870402 222 6381752635507081669 AIS 0 0.0 0.477936714887619 "GALEX J072458.3-081544" 111.2429702525134 -8.262480144870402 1 310.15 0.0 -999.0 -999.0 17.9972363 0.03137341 -999.0 -999.0 229.670242 6.634935 0.266234159 false -99.0 0.001795092 111.21877 -7.78514 2011-12-28 2012-01-12 2012-01-28 55923.118356481486 55938.78502314815 55954.46894675926 AIS_308 50308 1 87 6381752635506032640 6.809341907501221 6.71282434463501 17 -99.0 -99.0 -999 2576.090087890625 32920.3984375 12.4743 0.453192 1.18612 1.82186 1.29548 16.0882 9.196160316467285 17.34000015258789 224.122472795 3.60526144675 111.242883392 -8.26242008524 17.997236251831055 -999.0 111.2429702525134 -8.262480144870402 224.1226348876953 3.605435371398926 50308
225 109.229148123731 -14.90435048851097 225 6381365610635329546 AIS 0 0.0 0.5889272689819336 "GALEX J071655.0-145415" 109.229148123731 -14.90435048851097 1 169.05 0.0 -999.0 -999.0 17.3678188 0.0396166258 -999.0 -999.0 410.083069 14.9595833 0.6972231 false -99.0 0.003577772 109.13723 -14.32218 2012-02-02 2012-02-02 2012-02-02 55959.46763888889 55959.46763888889 55959.537141203706 AIS_297 50297 1 90 6381365610634280960 12.158283233642578 12.053912162780762 17 -99.0 -99.0 -999 1515.1600341796875 21247.0 20.6423 0.445642 4.47299 1.49467 1.15832 3.92129 5.127699851989746 16.793100357055664 229.064616056 -1.2535300856 109.228586081 -14.9046196379 17.36781883239746 -999.0 109.229148123731 -14.90435048851097 229.064697265625 -1.2528002262115479 50297
226 114.2270464521423 -11.96633047090544 226 6381717403890353611 AIS 0 0.0 0.3443734645843506 "GALEX J073654.4-115758" 114.2270464521423 -11.96633047090544 1 182.0 0.0 -999.0 -999.0 17.4866943 0.03277552 -999.0 -999.0 367.554535 11.0928106 0.317636281 false -99.0 0.00153300154 114.12783 -11.63593 2011-12-25 2012-01-08 2012-01-21 55920.317407407405 55934.06740740741 55947.830601851856 AIS_307 50307 1 43 6381717403889303552 10.897382736206055 11.213959693908691 0 -99.0 -99.0 -999 2172.659912109375 34884.3984375 17.5585 0.507606 2.4434 1.28925 1.07551 -19.0301 4.844339847564697 16.968799591064453 228.790663517 4.4196324394 114.226961109 -11.9666530768 17.4866943359375 -999.0 114.2270464521423 -11.96633047090544 228.7904815673828 4.419985771179199 50307
227 117.243829030879 -10.48475909479856 227 6381717423217705533 AIS 0 0.0 0.4674878716468811 "GALEX J074858.5-102905" 117.243829030879 -10.48475909479856 1 186.0 0.0 -999.0 -999.0 17.6277 0.0348547623 -999.0 -999.0 322.7892 10.3597984 0.165886343 false -99.0 0.00173980778 117.41602 -10.04906 2011-12-25 2012-01-08 2012-01-21 55920.305821759255 55934.05582175926 55947.82144675926 AIS_307 50307 1 61 6381717423216656384 9.570164680480957 9.760601997375488 17 -99.0 -99.0 -999 1803.719970703125 42910.0 16.2114 0.45485 2.79312 1.51041 1.07591 -6.91006 5.5924201011657715 17.055400848388672 228.944382828 7.72530588308 117.243718559 -10.4849171268 17.627700805664062 -999.0 117.243829030879 -10.48475909479856 228.94436645507812 7.725602149963379 50307
229 118.9660599535026 -11.24458062363753 229 6381717456503702243 AIS 0 0.0 0.4673518240451813 "GALEX J075551.8-111440" 118.9660599535026 -11.24458062363753 1 178.0 0.0 -999.0 -999.0 17.5321331 0.03445419 -999.0 -999.0 352.489868 11.183013 0.116771437 false -99.0 0.00164340471 119.20785 -10.84196 2011-12-25 2012-01-08 2012-01-21 55920.30252314815 55934.052523148144 55947.81880787037 AIS_307 50307 1 92 6381717456502652928 10.450739860534668 10.546021461486816 17 -99.0 -99.0 -999 2449.97998046875 45583.6015625 18.2373 0.552222 2.05022 1.70116 1.03855 9.39115 6.057400226593018 16.927600860595703 230.460073297 8.81596329595 118.966597874 -11.244151536 17.532133102416992 -999.0 118.9660599535026 -11.24458062363753 230.4602508544922 8.815414428710938 50307
230 119.338579877655 -10.93547505998883 230 6381717456503704131 AIS 0 0.0 0.1588251292705536 "GALEX J075721.2-105607" 119.338579877655 -10.93547505998883 1 178.0 0.0 -999.0 -999.0 17.2239437 0.0299425349 -999.0 -999.0 468.18985 12.9086475 0.09353922 false -99.0 0.00179775676 119.20785 -10.84196 2011-12-25 2012-01-08 2012-01-21 55920.30252314815 55934.052523148144 55947.81880787037 AIS_307 50307 1 92 6381717456502652928 13.88105297088623 14.273263931274414 17 -99.0 -99.0 -999 2653.449951171875 46743.69921875 24.3663 0.670606 2.18348 1.66948 1.16759 -25.6075 7.4303998947143555 16.613000869750977 230.375300662 9.28721877147 119.339195321 -10.9352859102 17.22394371032715 -999.0 119.338579877655 -10.93547505998883 230.37522888183594 9.286724090576172 50307
232 119.1192605910517 -16.21191507717413 232 6381682199117172936 AIS 0 0.0 0.01814754493534565 "GALEX J075628.6-161242" 119.1192605910517 -16.21191507717413 1 104.0 0.0 -999.0 -999.0 15.5300741 0.028806679 -999.0 -999.0 2228.28149 59.10625 0.107847288 false -99.0 0.00348220556 119.10931 -16.22734 2011-12-25 2011-12-25 2011-12-25 55920.78157407407 55920.78157407407 55920.78277777778 AIS_306 50306 1 24 6381682199116120064 66.06484985351562 55.61542510986328 273 -99.0 -99.0 -999 527.3519897460938 39750.5 121.009 1.38626 29.7652 1.36844 1.20044 -82.4842 4.503739833831787 14.873000144958496 234.858411632 6.42880203006 119.118803892 -16.2119118643 15.530074119567871 -999.0 119.1192605910517 -16.21191507717413 234.85870361328125 6.429296970367432 50306
233 120.512924924998 -14.73117646314168 233 6381682180863560410 AIS 0 0.0 0.33902275562286377 "GALEX J080203.1-144352" 120.512924924998 -14.73117646314168 1 96.0 0.0 -999.0 -999.0 17.9645939 0.0548910834 -999.0 -999.0 236.680252 11.9628305 0.0723127648 false -99.0 0.00175736274 120.17126 -14.65559 2011-12-25 2011-12-25 2011-12-25 55920.78493055556 55920.78493055556 55920.78604166667 AIS_306 50306 1 7 6381682180862509056 7.017177104949951 7.242807865142822 0 -99.0 -99.0 -999 1935.75 44419.19921875 11.2849 0.511085 1.73318 1.28417 1.18456 -6.79334 5.743989944458008 17.44879913330078 234.271585286 8.34180173971 120.513065368 -14.7311321353 17.9645938873291 -999.0 120.512924924998 -14.73117646314168 234.27162170410156 8.341782569885254 50306
234 118.5442424691404 -16.87305678444969 234 6381682209854592830 AIS 0 0.0 0.16096095740795135 "GALEX J075410.6-165223" 118.5442424691404 -16.87305678444969 1 313.0 0.0 -999.0 -999.0 17.1476631 0.0219285432 -999.0 -999.0 502.266754 10.1417847 0.130913839 false -99.0 0.0014835191 118.5611 -17.03321 2011-12-24 2012-01-08 2012-01-22 55919.63636574074 55934.053032407406 55948.50753472222 AIS_306 50306 1 34 6381682209853538304 14.891375541687012 14.894316673278809 17 -99.0 -99.0 -999 2021.5799560546875 37782.5 24.5544 0.571366 5.92845 1.48853 1.07074 -48.6049 5.11014986038208 16.604700088500977 235.148404577 5.61788910246 118.544301144 -16.8733170622 17.147663116455078 -999.0 118.5442424691404 -16.87305678444969 235.14820861816406 5.6180925369262695 50306
235 121.1116390715938 -16.2224700051139 235 6381682196969691254 AIS 0 0.0 0.4910123646259308 "GALEX J080426.7-161320" 121.1116390715938 -16.2224700051139 1 104.0 0.0 -999.0 -999.0 17.3344021 0.0388296247 -999.0 -999.0 422.9014 15.1207209 0.07268573 false -99.0 0.001917597 121.04868 -16.70976 2012-02-02 2012-02-02 2012-02-02 55959.60875000001 55959.60875000001 55959.6099537037 AIS_306 50306 1 22 6381682196968636416 12.538325309753418 12.597479820251465 1 -99.0 -99.0 -999 308.2300109863281 43734.30078125 24.5674 0.539944 2.52895 1.13949 1.0664 86.0328 5.100249767303467 16.60409927368164 235.862290917 8.06210389086 121.110993583 -16.2227860554 17.334402084350586 -999.0 121.1116390715938 -16.2224700051139 235.86241149902344 8.06291675567627 50306
236 121.117068576083 -16.22076622493689 236 6381682196969691336 AIS 0 0.0 0.4933684468269348 "GALEX J080428.1-161314" 121.117068576083 -16.22076622493689 1 104.0 0.0 -999.0 -999.0 17.3307476 0.03848217 -999.0 -999.0 424.327118 15.0359383 0.07268573 false -99.0 0.00190159224 121.04868 -16.70976 2012-02-02 2012-02-02 2012-02-02 55959.60875000001 55959.60875000001 55959.6099537037 AIS_306 50306 1 22 6381682196968636416 12.580595970153809 12.871489524841309 17 -99.0 -99.0 -999 305.1159973144531 43747.8984375 44.0913 0.728966 1.95867 1.85049 1.42869 37.0381 9.73604965209961 15.969099998474121 235.863588402 8.06766614636 121.116635505 -16.2209855361 17.330747604370117 -999.0 121.117068576083 -16.22076622493689 235.86367797851562 8.068254470825195 50306
241 119.5169759014492 -17.81248837448986 241 6381682208780845304 AIS 0 0.0 0.5168591737747192 "GALEX J075804.0-174844" 119.5169759014492 -17.81248837448986 1 96.0 0.0 -999.0 -999.0 17.98889 0.0597078726 -999.0 -999.0 231.443008 12.7246494 0.134692147 false -99.0 0.0023895388 119.52048 -17.29564 2012-02-02 2012-02-02 2012-02-02 55959.60395833333 55959.60395833333 55959.60506944444 AIS_306 50306 1 33 6381682208779796480 6.86190128326416 6.829854488372803 19 -99.0 -99.0 -999 1111.199951171875 38551.80078125 25.4631 0.576813 5.32211 1.5474 1.15795 -53.8486 5.139500141143799 16.565200805664062 236.436408261 5.93523950789 119.516969715 -17.8118586716 17.988889694213867 -999.0 119.5169759014492 -17.81248837448986 236.43702697753906 5.9350385665893555 50306
242 112.3827110621486 -21.98977592492558 242 6381541513168423019 AIS 0 0.0 0.2807808518409729 "GALEX J072931.8-215923" 112.3827110621486 -21.98977592492558 1 181.05 0.0 -999.0 -999.0 17.64919 0.041911196 -999.0 -999.0 316.463135 12.213028 2.12017775 false -99.0 0.001532991 112.68434 -22.01484 2011-12-28 2012-01-14 2012-01-31 55923.38886574074 55940.43053240741 55957.47922453704 AIS_302 50302 1 72 6381541513167372288 9.382607460021973 9.345854759216309 17 -99.0 -99.0 -999 2562.8701171875 19551.30078125 16.3562 0.291494 1.5404 1.57947 1.4332 11.419 7.241829872131348 17.045799255371094 236.725280894 -1.95966640726 112.383254096 -21.9896361657 17.64919090270996 -999.0 112.3827110621486 -21.98977592492558 236.7252197265625 -1.9600574970245361 50302
245 109.6645923575262 -25.60690096257614 245 6381541526053323382 AIS 0 0.0 0.568227231502533 "GALEX J071839.5-253624" 109.6645923575262 -25.60690096257614 1 173.05 0.0 -999.0 -999.0 17.4776115 0.0475486144 -999.0 -999.0 370.641968 16.2279129 0.5188764 false -99.0 0.003160026 110.17472 -25.27422 2011-12-28 2012-01-14 2012-01-31 55923.395532407405 55940.43719907408 55957.48472222222 AIS_302 50302 1 84 6381541526052274176 10.988920211791992 11.048114776611328 275 -99.0 -99.0 -999 1961.0400390625 10160.5 17.8218 0.283555 5.7101 1.2383 1.09558 -65.2929 3.9560399055480957 16.952600479125977 238.75812288 -5.8526110285 109.664864786 -25.6067768311 17.477611541748047 -999.0 109.6645923575262 -25.60690096257614 238.7581787109375 -5.8527703285217285 50302
247 109.651800372237 -25.55160218741589 247 6381541526053323547 AIS 0 0.0 0.5477454662322998 "GALEX J071836.4-253305" 109.651800372237 -25.55160218741589 1 173.05 0.0 -999.0 -999.0 16.7048512 0.0295189619 -999.0 -999.0 755.194946 20.52723 0.562282443 false -99.0 0.00223932252 110.17472 -25.27422 2011-12-28 2012-01-14 2012-01-31 55923.395532407405 55940.43719907408 55957.48472222222 AIS_302 50302 1 84 6381541526052274176 22.390277862548828 22.726459503173828 3 -99.0 -99.0 -999 2092.419921875 10196.7998046875 37.6255 0.406228 10.7757 1.36032 1.0813 -79.4534 4.376130104064941 16.141300201416016 238.703384305 -5.83761541385 109.651913044 -25.5515171955 16.704851150512695 -999.0 109.651800372237 -25.55160218741589 238.70346069335938 -5.8376288414001465 50302
248 109.623447956419 -25.48785350717858 248 6381541526053323752 AIS 0 0.0 0.5419424772262573 "GALEX J071829.6-252916" 109.623447956419 -25.48785350717858 1 173.05 0.0 -999.0 -999.0 17.9201622 0.0601588078 -999.0 -999.0 246.566772 13.65853 0.597923458 false -99.0 0.00377891026 110.17472 -25.27422 2011-12-28 2012-01-14 2012-01-31 55923.395532407405 55940.43719907408 55957.48472222222 AIS_302 50302 1 84 6381541526052274176 7.310296058654785 7.386909484863281 17 -99.0 -99.0 -999 2257.610107421875 10213.400390625 11.9441 0.246614 3.05212 1.31356 1.19123 -30.3299 4.812439918518066 17.387100219726562 238.634556457 -5.8307473921 109.623838034 -25.487536086 17.920162200927734 -999.0 109.623447956419 -25.48785350717858 238.63473510742188 -5.831089496612549 50302
249 109.8215470380814 -25.71229176434198 249 6381541526053323048 AIS 0 0.0 0.5417838096618652 "GALEX J071917.1-254244" 109.8215470380814 -25.71229176434198 1 173.05 0.0 -999.0 -999.0 16.8416615 0.0311572328 -999.0 -999.0 665.7865 19.1013489 0.437698871 false -99.0 0.00282923714 110.17472 -25.27422 2011-12-28 2012-01-14 2012-01-31 55923.395532407405 55940.43719907408 55957.48472222222 AIS_302 50302 1 84 6381541526052274176 19.739465713500977 19.8826961517334 1 -99.0 -99.0 -999 1578.510009765625 10347.099609375 32.5589 0.401917 9.26875 1.33054 1.091 -69.2265 4.166900157928467 16.29829978942871 238.917510377 -5.77573365629 109.821458538 -25.7122766564 16.84166145324707 -999.0 109.8215470380814 -25.71229176434198 238.91761779785156 -5.7755537033081055 50302
250 109.8805391871743 -25.79955335807953 250 6381541526053322839 AIS 0 0.0 0.5885853171348572 "GALEX J071931.3-254758" 109.8805391871743 -25.79955335807953 1 173.05 0.0 -999.0 -999.0 17.2636757 0.04107436 -999.0 -999.0 451.36618 17.0714359 0.408105642 false -99.0 0.002908545 110.17472 -25.27422 2011-12-28 2012-01-14 2012-01-31 55923.395532407405 55940.43719907408 55957.48472222222 AIS_302 50302 1 84 6381541526052274176 13.382259368896484 13.488685607910156 1 -99.0 -99.0 -999 1332.1400146484375 10363.7001953125 22.6604 0.3589 6.43447 1.41679 1.02604 -72.5111 4.472189903259277 16.69179916381836 239.020162037 -5.76887162243 109.880395948 -25.79979894 17.263675689697266 -999.0 109.8805391871743 -25.79955335807953 239.02005004882812 -5.768528461456299 50302
251 110.0158973825706 -25.72757702931334 251 6381541526053322938 AIS 0 0.0 0.47548002004623413 "GALEX J072003.8-254339" 110.0158973825706 -25.72757702931334 1 173.05 0.0 -999.0 -999.0 15.6576815 0.0167977829 -999.0 -999.0 1981.196 30.64429 0.437188178 false -99.0 0.00236677821 110.17472 -25.27422 2011-12-28 2012-01-14 2012-01-31 55923.395532407405 55940.43719907408 55957.48472222222 AIS_302 50302 1 84 6381541526052274176 58.73917770385742 58.031272888183594 1 -99.0 -99.0 -999 1351.280029296875 10706.7998046875 99.3145 0.739209 24.3494 1.4836 1.15028 -76.9214 4.722740173339844 15.087499618530273 239.012186878 -5.62733842796 110.015823178 -25.7275551853 15.657681465148926 -999.0 110.0158973825706 -25.72757702931334 239.01229858398438 -5.62717342376709 50302
253 110.3781854308118 -25.825196389777 253 6381541526053322786 AIS 0 0.0 0.580752432346344 "GALEX J072130.7-254930" 110.3781854308118 -25.825196389777 1 173.05 0.0 -999.0 -999.0 16.5619068 0.0272158645 -999.0 -999.0 861.462952 21.5888214 0.4264775 false -99.0 0.00324026286 110.17472 -25.27422 2011-12-28 2012-01-14 2012-01-31 55923.395532407405 55940.43719907408 55957.48472222222 AIS_302 50302 1 84 6381541526052274176 25.54094886779785 25.5729923248291 17 -99.0 -99.0 -999 779.1699829101562 11296.7001953125 41.2186 0.516055 11.0166 1.3462 1.17535 -69.3583 4.410729885101318 16.042299270629883 239.250566601 -5.38375515852 110.377480432 -25.8253958037 16.561906814575195 -999.0 110.3781854308118 -25.825196389777 239.250732421875 -5.382984638214111 50302
254 110.4847100730075 -25.72762930491045 254 6381541526053322893 AIS 0 0.0 0.5327885746955872 "GALEX J072156.3-254339" 110.4847100730075 -25.72762930491045 1 173.05 0.0 -999.0 -999.0 15.5066614 0.0170487035 -999.0 -999.0 2276.854 35.74347 0.461400717 false -99.0 0.00477224775 110.17472 -25.27422 2011-12-28 2012-01-14 2012-01-31 55923.395532407405 55940.43719907408 55957.48472222222 AIS_302 50302 1 84 6381541526052274176 67.50494384765625 57.151084899902344 17 -99.0 -99.0 -999 881.0599975585938 11612.599609375 151.594 0.941471 31.4386 1.57836 1.13858 -59.6627 5.085659980773926 14.628299713134766 239.208113141 -5.25327158888 110.484107417 -25.7274496834 15.506661415100098 -999.0 110.4847100730075 -25.72762930491045 239.20858764648438 -5.252758502960205 50302
255 110.8011737755336 -25.43955903217233 255 6381541526053323935 AIS 0 0.0 0.5897524356842041 "GALEX J072312.2-252622" 110.8011737755336 -25.43955903217233 1 173.05 0.0 -999.0 -999.0 15.7149611 0.019645026 -999.0 -999.0 1879.3833 33.9968071 0.6504229 false -99.0 0.004925937 110.17472 -25.27422 2011-12-28 2012-01-14 2012-01-31 55923.395532407405 55940.43719907408 55957.48472222222 AIS_302 50302 1 84 6381541526052274176 55.72060012817383 51.7105712890625 17 -99.0 -99.0 -999 1174.8900146484375 12547.7998046875 117.904 0.752555 25.6034 1.57259 1.17148 -72.6303 5.124680042266846 14.901200294494629 239.085685793 -4.86667511677 110.800650718 -25.4396754846 15.714961051940918 -999.0 110.8011737755336 -25.43955903217233 239.0858612060547 -4.866087436676025 50302
256 110.8058090614717 -25.12624142004192 256 6381541526053325391 AIS 0 0.0 0.5898893475532532 "GALEX J072313.3-250734" 110.8058090614717 -25.12624142004192 1 173.05 0.0 -999.0 -999.0 16.3819351 0.0265169963 -999.0 -999.0 1016.77661 24.82676 0.794712 false -99.0 0.00276077725 110.17472 -25.27422 2011-12-28 2012-01-14 2012-01-31 55923.395532407405 55940.43719907408 55957.48472222222 AIS_302 50302 1 84 6381541526052274176 30.14573860168457 30.07475471496582 129 -99.0 -99.0 -999 1837.1400146484375 12911.2001953125 53.2832 0.508241 14.2125 1.38186 1.14499 -68.6699 4.510960102081299 15.763500213623047 238.809748676 -4.71627241615 110.805927996 -25.1262936121 16.381935119628906 -999.0 110.8058090614717 -25.12624142004192 238.80970764160156 -4.716227054595947 50302
257 110.7361777638142 -24.98957900896867 257 6381541526053326020 AIS 0 0.0 0.5825774073600769 "GALEX J072256.6-245922" 110.7361777638142 -24.98957900896867 1 173.05 0.0 -999.0 -999.0 17.40801 0.045214545 -999.0 -999.0 395.180573 16.4529552 0.870809555 false -99.0 0.00280690542 110.17472 -25.27422 2011-12-28 2012-01-14 2012-01-31 55923.395532407405 55940.43719907408 55957.48472222222 AIS_302 50302 1 84 6381541526052274176 11.716448783874512 11.847794532775879 17 -99.0 -99.0 -999 2199.18994140625 12931.0 20.0596 0.339923 5.47538 1.32851 1.17397 -84.7825 4.502150058746338 16.824199676513672 238.658895828 -4.7080135106 110.736565329 -24.9894613317 17.408010482788086 -999.0 110.7361777638142 -24.98957900896867 238.6588897705078 -4.708262920379639 50302
258 110.5403423037765 -28.92564153635188 258 6386009894063968358 AIS 0 0.0 0.5346706509590149 "GALEX J072209.6-285532" 110.5403423037765 -28.92564153635188 1 109.0 0.0 -999.0 -999.0 16.71699 0.0378721319 -999.0 -999.0 746.7997 26.0431843 0.235672817 false -99.0 0.00206356426 111.06812 -29.19591 2011-12-27 2011-12-27 2011-12-27 55922.09675925926 55922.09675925926 55922.098020833335 AIS_429 50429 1 40 6386009894062915584 22.141372680664062 22.3841495513916 1 -99.0 -99.0 -999 483.4670104980469 8134.60009765625 35.6669 0.501557 9.06433 1.41704 1.10948 7.1113 4.436629772186279 16.19930076599121 242.083351418 -6.68660188462 110.540175767 -28.9257405736 16.716989517211914 -999.0 110.5403423037765 -28.92564153635188 242.08338928222656 -6.686314105987549 50429
259 110.7485583191739 -28.74388632457856 259 6386009894063969023 AIS 0 0.0 0.5314963459968567 "GALEX J072259.6-284437" 110.7485583191739 -28.74388632457856 1 109.0 0.0 -999.0 -999.0 17.49245 0.05627236 -999.0 -999.0 365.611084 18.9445667 0.271308362 false -99.0 0.002077262 111.06812 -29.19591 2011-12-27 2011-12-27 2011-12-27 55922.09675925926 55922.09675925926 55922.098020833335 AIS_429 50429 1 40 6386009894062915584 10.839762687683105 11.290316581726074 1 -99.0 -99.0 -999 669.4910278320312 8732.83984375 18.7197 0.354337 4.78679 1.5044 1.08908 18.1045 5.033279895782471 16.89929962158203 242.005843576 -6.44064429278 110.748901203 -28.7441051152 17.492450714111328 -999.0 110.7485583191739 -28.74388632457856 242.0055694580078 -6.440697193145752 50429
260 110.9474721438679 -28.62557847056737 260 6386009894063969560 AIS 0 0.0 0.5800282955169678 "GALEX J072347.3-283732" 110.9474721438679 -28.62557847056737 1 109.0 0.0 -999.0 -999.0 17.8895454 0.07386911 -999.0 -999.0 253.6188 17.251009 0.348208517 false -99.0 0.003709412 111.06812 -29.19591 2011-12-27 2011-12-27 2011-12-27 55922.09675925926 55922.09675925926 55922.098020833335 AIS_429 50429 1 40 6386009894062915584 7.5193772315979 7.538179874420166 17 -99.0 -99.0 -999 728.260986328125 9241.66015625 12.2795 0.292137 3.40666 1.40309 1.10452 4.43091 4.375899791717529 17.35700035095215 241.981356785 -6.23123017155 110.947759191 -28.6257291335 17.889545440673828 -999.0 110.9474721438679 -28.62557847056737 241.9811553955078 -6.231270790100098 50429
261 111.0461365341111 -28.63965523326775 261 6386009894063969354 AIS 0 0.0 0.556588351726532 "GALEX J072411.0-283822" 111.0461365341111 -28.63965523326775 1 109.0 0.0 -999.0 -999.0 17.8817139 0.06822716 -999.0 -999.0 255.4546 16.048748 0.36461848 false -99.0 0.00245975214 111.06812 -29.19591 2011-12-27 2011-12-27 2011-12-27 55922.09675925926 55922.09675925926 55922.098020833335 AIS_429 50429 1 40 6386009894062915584 7.573805332183838 7.308570384979248 1 -99.0 -99.0 -999 601.301025390625 9411.7197265625 13.0256 0.287396 3.52157 1.3393 1.12413 29.5878 4.682849884033203 17.292999267578125 242.03425538 -6.16117373874 111.046252896 -28.6398774022 17.8817138671875 -999.0 111.0461365341111 -28.63965523326775 242.0340576171875 -6.161048412322998 50429
262 111.116608474569 -28.64571155519036 262 6386009894063969021 AIS 0 0.0 0.5518338084220886 "GALEX J072427.9-283844" 111.116608474569 -28.64571155519036 1 109.0 0.0 -999.0 -999.0 17.3541317 0.0518933274 -999.0 -999.0 415.285828 19.84398 0.366011769 false -99.0 0.00284845661 111.06812 -29.19591 2011-12-27 2011-12-27 2011-12-27 55922.09675925926 55922.09675925926 55922.098020833335 AIS_429 50429 1 40 6386009894062915584 12.312536239624023 12.465497016906738 17 -99.0 -99.0 -999 519.0380249023438 9537.990234375 20.2313 0.345131 5.22267 1.4857 1.09895 22.9684 4.822939872741699 16.814899444580078 242.068530686 -6.109139626 111.116790227 -28.645932482 17.3541316986084 -999.0 111.116608474569 -28.64571155519036 242.0683135986328 -6.109065532684326 50429
265 120.0954082796393 -23.70321425571457 265 6381682272131619717 AIS 0 0.0 0.5333861112594604 "GALEX J080022.9-234211" 120.0954082796393 -23.70321425571457 1 122.0 0.0 -999.0 -999.0 17.277195 0.0404782 -999.0 -999.0 445.780975 16.61548 0.30463624 false -99.0 0.002088883 120.54648 -24.04139 2011-12-24 2011-12-24 2011-12-24 55919.553287037044 55919.553287037044 55919.55469907407 AIS_306 50306 1 92 6381682272130564096 13.216667175292969 13.685688018798828 3 -99.0 -99.0 -999 1240.6500244140625 32267.19921875 42.4001 0.673387 12.2193 1.37319 1.06587 18.3042 4.202119827270508 16.011600494384766 241.767862579 3.33423176501 120.095505171 -23.7030968681 17.27719497680664 -999.0 120.0954082796393 -23.70321425571457 241.76797485351562 3.334207534790039 50306
272 111.5609530081995 -29.5845483021726 272 6386009894063964756 AIS 0 0.0 0.5791590809822083 "GALEX J072614.6-293504" 111.5609530081995 -29.5845483021726 1 109.0 0.0 -999.0 -999.0 17.9155064 0.0770572647 -999.0 -999.0 247.626633 17.57038 0.2956119 false -99.0 0.005226025 111.06812 -29.19591 2011-12-27 2011-12-27 2011-12-27 55922.09675925926 55922.09675925926 55922.098020833335 AIS_429 50429 1 40 6386009894062915584 7.341719150543213 7.102465629577637 17 -99.0 -99.0 -999 2410.31005859375 9314.099609375 12.3643 0.296913 3.44807 1.27337 1.14012 65.3781 4.296559810638428 17.349599838256836 243.085924585 -6.20148237414 111.561494604 -29.5844317767 17.91550636291504 -999.0 111.5609530081995 -29.5845483021726 243.0858612060547 -6.201841831207275 50429
273 111.5671307730801 -29.54937236821589 273 6386009894063964975 AIS 0 0.0 0.5603913068771362 "GALEX J072616.1-293257" 111.5671307730801 -29.54937236821589 1 109.0 0.0 -999.0 -999.0 17.7401886 0.07228451 -999.0 -999.0 291.021 19.370451 0.293091863 false -99.0 0.008161988 111.06812 -29.19591 2011-12-27 2011-12-27 2011-12-27 55922.09675925926 55922.09675925926 55922.098020833335 AIS_429 50429 1 40 6386009894062915584 8.628290176391602 7.664907932281494 1 -99.0 -99.0 -999 2479.030029296875 9364.3701171875 14.0593 0.323142 2.87849 1.4317 1.13883 78.836 5.260890007019043 17.210100173950195 243.057292602 -6.18075596263 111.567337621 -29.5495891041 17.740188598632812 -999.0 111.5671307730801 -29.54937236821589 243.05706787109375 -6.1807026863098145 50429
274 111.6136409486086 -29.50526785566697 274 6386009894063965181 AIS 0 0.0 0.5672712922096252 "GALEX J072627.2-293018" 111.6136409486086 -29.50526785566697 1 109.0 0.0 -999.0 -999.0 17.8773441 0.0751908943 -999.0 -999.0 256.485077 17.75814 0.3203357 false -99.0 0.005630616 111.06812 -29.19591 2011-12-27 2011-12-27 2011-12-27 55922.09675925926 55922.09675925926 55922.098020833335 AIS_429 50429 1 40 6386009894062915584 7.6043572425842285 7.500127792358398 273 -99.0 -99.0 -999 2527.60009765625 9502.76953125 13.0801 0.316783 2.4682 1.71113 1.41026 1.75166 5.751930236816406 17.28849983215332 243.037057843 -6.12373367162 111.614544793 -29.5052150767 17.877344131469727 -999.0 111.6136409486086 -29.50526785566697 243.0367889404297 -6.124342441558838 50429
